419998	[]
903561	[]
2098867	[]
1464366	[]
2519847	[]
215739	[]
1623132	[]
2322774	[]
966375	[]
1254097	[]
2568270	[]
2064195	[]
1859725	[]
2482518	[]
2506132	[]
2182301	[]
2625420	[65:1.0]
1440127	[]
2050555	[]
2239227	[]
1750434	[]
1066259	[]
2518523	[]
900977	[]
2312349	[]
252207	[]
1620735	[]
2637831	[]
1771545	[]
1368985	[]
716211	[]
2266119	[]
2173816	[]
778929	[]
1634168	[]
593372	[]
339487	[]
375973	[]
2297863	[]
1091730	[]
1774637	[]
2446445	[]
2431286	[]
1081716	[]
1329923	[]
2193455	[]
1191521	[]
876388	[]
1700914	[]
2628220	[]
1522126	[]
1829387	[]
1783996	[]
2468443	[]
1567095	[]
687835	[]
2209044	[]
2325737	[]
116582	[]
914508	[]
581843	[]
2609870	[]
180200	[]
2587481	[]
2625420	[65:1.0]
1676703	[]
1709606	[]
720366	[]
1686766	[]
1650301	[]
2163807	[]
1436407	[]
724592	[]
2106423	[]
2231930	[]
1397552	[]
2152580	[]
1981733	[]
353820	[]
957447	[]
1672826	[]
1135846	[]
1160251	[]
416956	[]
301577	[]
1131316	[]
787938	[]
2241806	[]
41412	[]
1058950	[]
1850680	[]
574843	[]
2625420	[65:1.0]
2260788	[]
1951144	[]
389078	[]
2043617	[]
1919026	[]
1224299	[]
1673185	[19:4.0]
2602249	[]
346689	[]
1466762	[]
1312864	[]
1265763	[]
2119337	[]
1927580	[]
202667	[]
2107665	[]
704642	[]
697456	[]
259497	[]
284143	[]
2316604	[]
1792741	[]
1613617	[]
2100574	[]
1342785	[]
1306845	[]
2608615	[]
2439493	[37:3.8505542]
1028350	[]
238740	[]
753555	[]
831494	[]
492714	[]
1549716	[]
1939431	[]
1959185	[]
1928290	[]
633722	[]
1548625	[]
1732628	[]
1053359	[]
1657359	[]
2609870	[]
2640864	[]
252468	[]
2173816	[]
688700	[]
1819123	[]
1147281	[]
782444	[]
1167579	[]
1304402	[]
2447529	[]
1623353	[]
982864	[]
525356	[]
787569	[]
1338824	[]
2616306	[]
1434636	[82:2.436326]
2471090	[]
493940	[]
1912356	[]
1111748	[]
925762	[]
585714	[]
1284360	[]
946840	[]
2070348	[]
2173131	[]
2252336	[]
1990316	[]
1655311	[]
71020	[]
608933	[]
2531593	[]
1748471	[]
1379300	[]
1479354	[]
1792741	[]
986982	[]
2220239	[]
1645328	[]
2341502	[]
699878	[]
2625420	[65:1.0]
1874659	[]
2541025	[]
1478381	[]
2606540	[]
308618	[]
741740	[]
2213289	[]
1380479	[]
174683	[]
1716229	[]
1332388	[]
57515	[]
616350	[]
1311409	[]
724050	[]
1094517	[]
1743030	[]
1009622	[]
2598295	[]
2539763	[]
2352327	[]
108484	[]
832048	[]
688590	[]
2277519	[]
1473206	[]
1448808	[]
1388266	[]
664105	[]
1193792	[]
727242	[]
2294328	[]
1521266	[]
1447366	[]
2266017	[]
1567630	[]
1164435	[]
2170930	[]
2196595	[]
1792741	[]
2275545	[]
968759	[]
2476624	[]
1624421	[]
1056998	[]
1109700	[]
2380973	[]
906893	[]
76196	[]
1502843	[]
2648502	[79:3.0]
1998117	[]
1021746	[]
1951144	[]
1977959	[]
1984086	[]
2413733	[]
257592	[]
683427	[]
1745845	[]
2217731	[]
786415	[]
1451137	[]
2043617	[]
1629710	[]
248039	[]
303948	[24:3.4641016]
2030523	[]
1808930	[]
1030733	[]
1343332	[]
1673185	[19:4.0]
1176000	[]
875559	[]
986633	[]
1491583	[]
1220170	[]
1938835	[]
2154704	[]
1027819	[]
1843132	[]
582662	[]
981555	[]
587812	[]
1036139	[]
2577231	[]
2115297	[]
484675	[]
844736	[]
273292	[]
2387785	[]
1323065	[]
1485922	[]
1005101	[38:3.4980912]
2309150	[]
1873366	[]
2041953	[]
1678346	[95:3.526439]
2378560	[]
2168171	[]
1508073	[]
471569	[]
2477173	[]
219214	[]
1188093	[]
2278321	[]
2459804	[]
531398	[]
206809	[]
1300429	[]
1956586	[]
952810	[]
2542972	[]
2483471	[]
1445871	[]
2250613	[]
2455524	[]
2434480	[]
692485	[]
2646060	[]
1858921	[]
382281	[]
2290519	[]
14358	[]
1730571	[]
962533	[]
2155945	[]
947134	[]
1489561	[]
2590630	[]
635154	[]
2623268	[]
1346301	[]
2482233	[]
2618229	[]
2467008	[]
1277134	[]
2163521	[]
147748	[]
868186	[]
716091	[]
1205593	[]
573364	[]
2029131	[]
698478	[]
2630970	[]
1892661	[]
1221295	[]
1355110	[]
1005101	[38:3.4980912]
2568270	[]
148010	[]
652121	[]
1051186	[]
311271	[]
955916	[]
1347749	[]
986767	[]
1480030	[]
1861514	[]
2108177	[]
24344	[]
471569	[]
2164671	[]
1537477	[]
2127173	[]
2242958	[]
1840062	[]
503571	[]
1420822	[]
1759189	[]
1424098	[]
2179629	[]
1445871	[]
1127414	[]
1227576	[]
1985633	[]
2557246	[]
1527030	[]
1990901	[]
2439005	[]
1331887	[]
1744889	[]
304789	[]
779760	[]
1294425	[]
2007993	[]
1242432	[]
1109700	[]
1296163	[44:4.0]
716091	[]
823613	[]
1056998	[]
573364	[]
1401310	[]
1780909	[]
14690	[]
247794	[]
568620	[]
2041711	[]
1217256	[]
1534640	[]
1623132	[]
2126729	[]
2039337	[]
2572249	[]
1093403	[]
2535052	[]
76196	[]
1648646	[]
2161899	[]
2648502	[79:3.0]
1183741	[]
908205	[]
2270997	[]
859350	[]
2179335	[]
2138987	[]
1859725	[]
1998117	[]
1348118	[]
835624	[]
2212395	[]
1734805	[]
205706	[]
712664	[]
1907667	[]
69867	[28:4.5262847]
306466	[]
1331154	[46:3.0,77:3.0]
765331	[]
2407624	[]
2095891	[]
2289614	[]
1618902	[]
2445646	[]
785314	[]
1224344	[]
1276913	[]
1395430	[]
1744889	[]
2628220	[]
1174530	[]
383894	[]
2649050	[]
1135868	[]
147938	[]
325046	[]
1179646	[]
1379923	[]
2381246	[]
2007993	[]
1809758	[]
2297615	[]
369341	[]
1754009	[]
30878	[]
1296163	[44:4.0]
2271228	[]
1051350	[]
1149472	[]
2312677	[]
178131	[]
1428688	[]
2314362	[]
2484791	[]
2042246	[]
2502462	[]
1329182	[64:2.1010206]
62996	[]
1181550	[]
1496546	[]
525356	[]
1045221	[]
544147	[58:4.0,76:3.0]
2573207	[]
1001129	[]
2168244	[]
235789	[]
1813076	[]
294330	[]
1314869	[]
521985	[]
1586647	[]
968808	[]
2439493	[37:3.8505542]
1767421	[]
828444	[]
641336	[]
2635382	[]
1774452	[]
421883	[]
2248080	[]
1125849	[]
2512128	[]
1876520	[]
575029	[]
2283366	[]
2447747	[]
2083367	[]
1495111	[]
1984022	[]
2094929	[]
1664010	[]
1902838	[]
2070504	[]
406365	[]
1704373	[]
1079986	[]
593226	[]
1304827	[]
1457134	[]
266738	[]
1306185	[]
2414930	[]
160650	[]
1977959	[]
1198173	[]
643172	[]
1672290	[]
1277457	[]
1265763	[]
570343	[]
1469816	[]
2283274	[]
2124535	[]
202667	[]
841816	[]
680785	[]
478176	[50:3.710102]
739759	[]
2603832	[]
2329026	[]
192133	[]
1526354	[]
555955	[]
2439493	[37:3.8505542]
1676424	[]
238740	[]
2308483	[]
1227237	[]
2389367	[]
2204276	[]
342928	[]
1952829	[]
1571440	[]
823068	[]
1595080	[]
1396036	[50:3.0]
1242529	[]
1591829	[]
803105	[]
999596	[]
1881088	[]
2211240	[]
2019936	[]
2215021	[]
1426963	[]
1910881	[]
1127292	[]
327122	[]
1602873	[]
497196	[]
2625420	[65:1.0]
1045449	[]
1692001	[]
1903518	[]
515632	[]
1757190	[]
2428959	[]
1268452	[]
360830	[]
1857979	[]
922922	[]
322178	[]
1811103	[]
1446040	[]
709342	[]
847553	[]
303948	[24:3.4641016]
1310126	[]
1695108	[]
1187821	[]
1189269	[]
1133214	[]
342330	[]
1355676	[]
494060	[]
525356	[]
1968095	[]
765573	[]
617054	[]
1637761	[]
1784150	[]
2528088	[]
1443645	[]
819314	[]
1084598	[]
735733	[]
1235769	[]
1730160	[]
2373995	[]
2604976	[]
12771	[]
2353323	[]
918023	[]
619705	[]
1316043	[]
1307956	[]
200255	[]
977332	[]
85856	[]
1572469	[]
1227322	[]
1707677	[]
2648176	[]
1835397	[]
2102346	[]
2476195	[]
541870	[]
1857997	[]
2549042	[]
2508925	[]
1276354	[]
294908	[]
2011791	[]
786117	[]
1295140	[]
2386943	[]
2348716	[]
1846477	[]
2429449	[]
2303192	[]
1150912	[]
2201487	[]
2404476	[]
1416231	[]
438290	[]
1144078	[]
2329026	[]
2032606	[]
1577875	[]
513351	[]
279205	[]
1713284	[]
1779104	[]
1638580	[]
983577	[]
1224344	[]
1234158	[]
2031561	[]
1863853	[]
1282325	[]
1216452	[]
1546535	[]
322173	[]
1228566	[]
1602932	[]
1877834	[]
349528	[]
564702	[]
2082618	[]
1990523	[]
796398	[]
2278436	[]
1556792	[]
1042188	[]
2067044	[]
570414	[]
1199825	[]
2386920	[]
155342	[]
2266166	[]
2025577	[]
1112107	[]
35797	[]
2435667	[]
1074143	[]
2604046	[]
732635	[]
571702	[]
838768	[]
206954	[]
2198958	[]
1314869	[]
486813	[]
2281685	[]
2634246	[]
2320264	[]
475010	[]
2574737	[]
2439493	[37:3.8505542]
975488	[]
2050416	[]
1267643	[]
807586	[]
1513144	[]
2625420	[65:1.0]
2316326	[]
1412961	[]
1415442	[]
1844666	[]
1497241	[]
581766	[]
827096	[]
115359	[]
2059716	[]
1087756	[]
2044715	[]
2359902	[]
78014	[]
854200	[]
2568266	[]
2441014	[]
2098992	[]
1837916	[]
1071006	[]
1336843	[]
763194	[]
170023	[]
1021991	[]
2441465	[]
525356	[]
2513365	[]
1784174	[]
2567335	[]
1453309	[]
355823	[]
1871937	[]
1489566	[]
1906860	[]
1235693	[]
1829218	[]
315915	[]
195013	[]
461394	[]
113767	[]
1009346	[]
1109700	[]
1056998	[]
903692	[]
2380973	[]
497196	[]
74144	[]
2075969	[]
2535052	[]
76196	[]
2648502	[79:3.0]
424286	[]
1951144	[]
269983	[]
1977959	[]
1477730	[]
1984086	[]
1521648	[]
2043617	[]
2436788	[]
2201224	[]
1173459	[]
1224299	[]
2030523	[]
125296	[]
1343332	[]
1673185	[19:4.0]
300146	[]
1400206	[]
1027819	[]
1220170	[]
1767208	[]
2154704	[]
1398240	[]
1303151	[]
929308	[]
1843132	[]
959714	[]
582662	[]
1080872	[90:4.0]
1427045	[]
587812	[]
2040464	[]
1282044	[]
1933327	[]
354091	[]
1907667	[]
764750	[]
758691	[]
2204961	[]
52540	[]
1892759	[]
1905111	[]
2574940	[]
651518	[]
915182	[]
1455792	[]
544147	[58:4.0,76:3.0]
2539902	[]
1927638	[]
1975483	[]
71288	[]
670126	[]
1314869	[]
2398509	[]
79236	[]
330279	[]
2247785	[]
2439493	[37:3.8505542]
1034714	[]
1837993	[]
732221	[]
2471224	[]
1944581	[]
1079431	[]
2418586	[]
1803358	[]
2237738	[]
1588604	[]
1869011	[]
2600169	[]
1227944	[]
1105029	[]
1489224	[]
324547	[]
184705	[]
1440126	[]
1117099	[]
1951709	[]
1664010	[]
1190739	[]
1688444	[]
973736	[]
1602923	[]
1211598	[]
659037	[]
1712750	[]
937274	[]
81608	[]
1920472	[]
1363305	[]
482328	[]
811486	[]
1828336	[]
2505679	[]
1313053	[]
1302057	[]
2625469	[]
636262	[]
1705330	[]
2568040	[]
2439493	[37:3.8505542]
266900	[]
1439019	[]
2403154	[]
495418	[]
1751084	[]
1363879	[]
2159285	[]
232421	[]
2164954	[]
1665183	[]
1392168	[]
1961753	[]
2550506	[]
2349538	[]
190213	[]
721369	[]
869766	[]
507603	[]
1059661	[]
1189050	[]
797951	[]
1312501	[]
2578830	[]
2083174	[]
1076258	[]
1663216	[]
549526	[]
1850680	[]
15294	[]
2270546	[]
300074	[]
303948	[24:3.4641016]
1061692	[]
1782553	[]
1585893	[]
1189269	[]
317370	[]
970976	[]
1140547	[]
1001129	[]
206141	[]
1784368	[]
1024632	[]
1530313	[]
2160016	[]
789166	[]
199257	[]
43608	[]
2234159	[]
1399240	[]
1133807	[]
2591337	[]
2439493	[37:3.8505542]
2539391	[]
1520535	[]
1598256	[]
2351541	[]
1990611	[]
2040859	[]
1510242	[]
1175674	[]
898283	[]
1428226	[]
36947	[]
2550506	[]
2280710	[]
1287892	[]
2055957	[]
507603	[]
1296163	[44:4.0]
1075579	[]
973356	[]
2551641	[]
1977959	[]
1009741	[]
793754	[]
871687	[]
2449072	[]
1152116	[]
1077945	[]
786312	[]
2363160	[]
2071629	[]
106104	[]
2023435	[]
2490359	[]
93986	[]
1363315	[]
1001129	[]
901557	[]
436122	[]
2220157	[]
2281080	[]
663915	[]
581199	[]
427369	[]
1521428	[]
2046045	[]
887389	[]
801349	[]
1319657	[]
590478	[]
1787522	[]
2439493	[37:3.8505542]
1025082	[]
874065	[]
2327417	[]
1545709	[]
2647908	[]
2432893	[]
1510783	[]
2019342	[]
1510091	[]
1150223	[]
243437	[]
862622	[]
1513144	[]
698624	[]
1787269	[]
1048253	[]
1471457	[]
2230092	[]
1315056	[]
107840	[]
1624280	[]
1765845	[]
1673185	[19:4.0]
986633	[]
672012	[]
1273613	[]
2580717	[]
710995	[]
2247924	[]
102023	[]
897525	[]
1830763	[]
700229	[]
1138162	[]
992978	[]
1368150	[]
992739	[]
1641673	[]
337413	[]
2220559	[]
616735	[]
2350040	[]
1919493	[]
205677	[]
2029364	[]
1803931	[]
1709921	[]
1203026	[]
1714526	[]
1257024	[]
1230462	[]
2247936	[]
1630678	[]
589151	[]
1292571	[]
41412	[]
247794	[]
2039337	[]
2625420	[65:1.0]
1303498	[]
2642212	[]
1650301	[]
2589362	[]
1919026	[]
370531	[]
1224299	[]
903779	[]
1673185	[19:4.0]
2602249	[]
290215	[]
461435	[]
1767208	[]
1065605	[]
61472	[]
960023	[]
346689	[]
1816089	[]
2544332	[]
1265763	[]
1616522	[]
2216056	[]
1537029	[]
1859573	[]
2465236	[]
1469816	[]
189088	[]
1597177	[]
2107665	[]
202667	[]
103619	[]
1249577	[]
49585	[]
1425875	[]
1022422	[]
739759	[]
2266017	[]
2550838	[]
1750544	[]
1668024	[]
1575462	[]
265628	[]
2323068	[]
2098144	[]
2184469	[]
966375	[]
96262	[]
76196	[]
2029829	[]
179544	[]
1706476	[]
2207774	[]
2140058	[]
2637831	[]
994878	[]
2560286	[]
1574595	[]
2504147	[]
2004175	[]
322178	[]
2541025	[]
1598401	[]
922917	[]
1145771	[]
2195371	[]
2198778	[]
1224299	[]
1379793	[]
912950	[]
517821	[]
2048686	[]
2487958	[]
1267277	[]
600362	[]
1004041	[]
2261345	[]
2093058	[]
2561861	[]
1043126	[]
1855366	[]
1382057	[]
1161704	[]
2404857	[]
401047	[]
541870	[]
509216	[]
844736	[]
1005101	[38:3.4980912]
102219	[]
871289	[]
2378560	[]
1508073	[]
2168171	[]
1192830	[]
471569	[]
1821073	[39:3.0]
1871967	[]
1673256	[]
508185	[]
78931	[]
531398	[]
206809	[]
1956586	[]
952810	[]
2542972	[]
2455524	[]
2467705	[]
1371147	[]
1445871	[]
971052	[]
2250613	[]
2216198	[]
2434480	[]
2151599	[]
1367766	[]
1495055	[]
1183392	[]
416556	[39:3.0]
2307724	[]
507921	[]
2290519	[]
1858921	[]
382281	[]
1730571	[]
1690209	[]
2040189	[]
2488216	[]
947134	[]
2413786	[]
554995	[]
2590630	[]
2423875	[]
306466	[]
1481271	[46:4.4941854]
1331154	[46:3.0,77:3.0]
2480084	[]
1945809	[]
1468812	[]
2445646	[]
1172232	[46:4.0,18:3.4308481,83:3.4308481]
1174530	[]
1091137	[]
1907667	[]
471426	[]
1645486	[]
14690	[]
988670	[]
2587619	[]
1224458	[]
838130	[]
327122	[]
1181115	[]
1355247	[]
409415	[]
1755092	[]
1996191	[]
184311	[]
76196	[]
988026	[]
2384779	[]
1648646	[]
1685449	[]
827380	[]
2127722	[]
2648502	[79:3.0]
1755946	[]
2441688	[]
659348	[]
936281	[]
1238623	[]
997772	[]
2343417	[]
1823237	[]
2472537	[]
2298339	[]
2542255	[]
1527030	[]
1056998	[]
1174530	[]
1753259	[]
2241806	[]
669192	[]
592921	[]
1294425	[]
1359983	[]
1488844	[]
1017542	[]
1780909	[]
1907667	[]
546017	[]
2245579	[]
1148143	[]
511700	[]
2325737	[]
622194	[]
1046986	[]
944189	[]
1838706	[]
819870	[]
989704	[]
677522	[]
441324	[]
1698013	[]
2205253	[]
2081171	[]
2018877	[]
2000775	[]
2535052	[]
2179335	[]
908205	[]
2521112	[]
2343417	[]
255357	[]
231110	[]
2385577	[]
1977128	[]
945830	[]
1650301	[]
1021746	[]
973736	[]
843246	[]
1734805	[]
716091	[]
1990901	[]
1331154	[46:3.0,77:3.0]
1116671	[]
2400678	[]
998229	[]
1693641	[]
1331887	[]
2615678	[]
1463145	[]
1744889	[]
2314362	[]
1644750	[]
183907	[]
383894	[]
1185389	[]
542786	[29:4.0]
2541216	[]
779760	[]
30878	[]
1294425	[]
1575876	[]
2495143	[]
282391	[]
1829387	[]
1227848	[18:4.5]
1683765	[]
946314	[]
1242432	[]
1488844	[]
2014531	[]
1789215	[]
1033508	[]
1032502	[]
2182234	[]
1569545	[]
753886	[18:3.6135192]
1484465	[]
386143	[]
416345	[]
14690	[]
1373140	[]
635363	[]
1885203	[]
1402412	[]
1378276	[]
886716	[77:2.5584815]
290621	[]
1700625	[]
705162	[]
887273	[]
77120	[]
2457291	[]
1455726	[]
44937	[]
2003092	[]
304789	[]
120539	[]
1436762	[]
1099326	[]
2532865	[]
2385934	[]
1876877	[]
1124390	[]
1019903	[]
1847330	[]
616720	[]
779760	[]
726540	[]
2489919	[]
2555164	[]
2467008	[]
1678038	[]
1098571	[]
1203772	[]
1046323	[]
1739854	[]
323063	[]
1765193	[]
991725	[]
1296163	[44:4.0]
1752360	[]
1468812	[]
1892917	[]
2312677	[]
2484791	[]
1734679	[]
1530644	[]
111765	[]
305151	[]
497196	[]
2327803	[]
2625420	[65:1.0]
1181550	[]
1768010	[]
1295097	[]
525356	[]
989989	[]
1471876	[]
214144	[]
1603826	[]
1996226	[]
704642	[]
1314869	[]
793868	[]
2420198	[]
2593882	[]
2439493	[37:3.8505542]
2001197	[]
2455340	[]
492714	[]
2066003	[]
1078620	[]
1039274	[]
468508	[]
1731102	[]
2456308	[]
798707	[]
914074	[]
2633152	[]
1905560	[]
767958	[]
335030	[]
507603	[]
2083367	[]
964881	[]
681577	[]
2462919	[]
661350	[]
1107263	[]
2644448	[]
2388411	[]
1635276	[]
1312448	[]
1869632	[]
2309150	[]
1261894	[]
1174910	[]
1005101	[38:3.4980912]
1821073	[39:3.0]
2593573	[]
1273525	[]
2477173	[]
2542972	[]
2434480	[]
932186	[]
2155945	[]
1489561	[]
641016	[]
183476	[]
2409698	[38:4.0364723]
904245	[]
2596173	[]
1581043	[]
118860	[]
1721623	[]
541915	[]
1672148	[]
333901	[]
505087	[]
2197411	[]
61807	[]
1001129	[]
1033264	[]
503235	[]
2034228	[]
293284	[]
385158	[]
1843540	[]
1917883	[]
2468140	[]
1725009	[]
744735	[]
141701	[]
1944765	[]
1283137	[]
1399144	[]
796389	[]
204616	[]
1567328	[]
2091010	[]
2537219	[]
2625420	[65:1.0]
955896	[]
735894	[]
985334	[]
354278	[]
1843617	[]
2432108	[]
931182	[]
2084787	[]
385639	[]
115218	[]
654043	[]
2240828	[]
1372014	[]
1080872	[90:4.0]
2266083	[]
2631605	[]
919218	[]
1741099	[]
301456	[]
1509395	[]
1630967	[]
2518824	[]
1973116	[]
503051	[]
1731008	[]
1001129	[]
2240661	[]
2493885	[]
2331813	[]
466269	[]
1196166	[]
627515	[]
830370	[]
1966321	[]
